Text,Imagepath,Text_label,Image_label,Multi_label
新州前州长反腐败调查报告延迟发布！或在3月州选举后提供...据ABC报道，新州腐败监管机构表示，对前州长GladysBerejiklian及其前秘密男友的腐败调查报告延迟发布，或在3月的州选举后提供。#澳洲##腐败#,1013.jpg,0,0,0
"Einstein’s twin brother who sought to stay back in Paxtan, posing after getting ration ",1014.jpg,1,0,1
"Choose neurosurgery. It seems that they’re always outliers that’s why their category is eliminated0% burnout, 100% satisfaction and 100% manageable",1015.jpg,1,0,1
Lets just leave this right here. You go to a school whose very leaders founded the institution and set the bar super high for those that attend.   I get where your coming from,1016.jpg,1,0,1
"#命陨i##男女平等#所以社会仍旧没能改变陈旧腐朽的思想原来从根本上还在遭遇歧视与偏见。#男女平等,我要发言#男女平等任重而道远！",1017.jpg,0,0,0
#笑果#明天的老胡打败昨天的老胡画风转变比翻书都快。笑果这个事情根本就没法洗，自上而下都是“一丘之貉”，李诞当年在电视机上方挂着“东亚病夫”，笑果要么立地解散，要么进行自上而下的改制。,1018.jpg,0,0,0
陈飞宇早上好今早上刷了一条抖，看见下面有评论是针对飞宇的，我随手举报了，然后马上就举报成功了。希望大家在这个平台发现有不利于飞宇的评论可以反手就来个举报点击评论举报选择谩骂攻击选择讽刺调侃三步即可举报成功,1019.jpg,0,0,0
如果吴签凡和黄渤给你当男朋友你会选谁？？应该不是世纪难题吧#吴签#,1020.jpg,1,1,1
"Looking for the highest standards of calibration for your gauge blocks? We #offer the highest accuracy of #calibration by interferometry for grade K gauge blocks class A, length bars, and long series gauge blocks. Contact us today to learn more about our services!#UKAS",1021.jpg,0,0,0
are they related?  carefully selected individuals based on kremlin idea what an “ethnic russian” should look like. Random ppl don’t get publicity in russia.,1022.jpg,1,0,1
还是换成文学博主符合我的气质#吴签##  #eos,1023.jpg,0,0,0
这么一看，#锤子手机#T其实跟#坚果Pro#真得好像呢，你们觉得呢？,1024.jpg,0,0,0
#文心一言#回答的倒是滴水不漏,1025.jpg,1,0,1
文心一言还没更新呐，不够灵性#文心一言#,1026.jpg,1,1,1
昨天我的坚果Pro系统进程system无响应，手动强制重启也没用。今早我等它关机没电了，终于开下来了我就搞不懂锤子为什么在后台多卡的情况下，部分软件会出现无响应。你如果不关闭它，就会引起进程system无响应，手机屏幕就会失灵。其他同级别手机不同的系统也从来不会出现锤子这种情况。就算有我是没碰到过说实话，昨天气死我了，差点砸手机。我不懂这是锤子系统体制的问题还是优化问题？而且这个问题也不是一次两次了#锤子手机##坚果Pro#锤子科技#锤子科技客服# ,1027.jpg,1,1,1
Seems like a quality person ,1028.jpg,0,0,1
On my balcony after a two hour workout reading. Pick up in an hour flying back to #Seattle to start vacation .  #pilotlife #avgeek #aviation enjoy the journey!!!,1029.jpg,0,0,1
奇克是天生半鸡半兔的年轻英雄，被知名的冒险家彼得国王收养。虽然天生是个异类，他仍渴望融入以及被爱，奇克对冒险非常着迷不管自己有多么笨拙。当他的伯父，王国最强大的邪恶坏人逃出监狱并威胁推翻他的父亲，鸡兔奇克便展开了与时间赛跑的史诗冒险，偕同爱讽刺的乌龟艾伯、鲁莽的女功夫高手梅格一...全文,1030.jpg,0,0,0
Because some #flowers #dream of being a ballerina.  #FL#hibiscus,1031.jpg,0,0,0
我们要求的从来都是男女平等，互相尊重，从不要求女尊男卑，虽然现实确实不乏一些激进者，但仅仅只是个例，并不是所有人，请有自己的判断力。发这个并不是发起男女对立言论，只是想让各位女性避坑女性主义#互相尊重##男女平等#,1032.jpg,0,1,1
"Irony is fine, but not as fine as feeling.  #feeling #thoughts #inspired #Thinkbigsundaywithmarsha",1033.jpg,0,1,1
男人vs女人#男女平等#？,1034.jpg,1,1,1
"Good morning, it’s raining Again happy #Caturday #boo ",1035.jpg,1,0,1
在东哥上面，坚果Pro销量比魅族T还多那么一点点，这两个品牌真是都很让人捉急呀。虽然不是一个价位的产品，但是考虑发布时间接近，且都非常依赖线上渠道，东哥这里显示的销售数量还是挺有参考价值的。当然，这也不是说魅族就完蛋了，毕竟魅族还有销量上万的产品算上线下、马首富、pdd、小狮子等等还是有不少的，而坚果，目前只有一款Pro，复兴之路任重道远#数码资讯##魅族手机##锤子手机# ,1036.jpg,0,0,0
"Rs 1,799 51% off on NAKPRO TITANIUM TRIBLEND Whey Protein HydrolyzedDeal affiliate httpsamzn.to43hsNoc#deal #sale #discount #offer #nakpro #titaniumwhey #whey #wheyprotein #protein #muscleblaze #onwhey #on #creatine #muscles #bidybuilding #gym #fitness #nutrition",1037.jpg,0,0,0
鄂有正能量，你这个名字起的真的讽刺，字典里面找不到任何形容词来形容你，丢湖北人的脸。武汉,1038.jpg,1,0,1
Every #scientist who is trying to prove that #God doesn’t exist performs prayers to God to ensure success of his theory. This is the height of . #hypocrisy #facts #truth,1039.jpg,1,0,1
iPhone 11 Pro 256gb and 512gb bulk storage #offer 15% off Call or WhatsApp 0703501719,1040.jpg,0,0,0
"Having established the religious cult that is climate extremism, a doctorate of theology seems all too appropriate#cantmakeitup#cult #climateextremism ",1041.jpg,1,0,1
I am pleased to announce that #COVIDisOver. The evidence is clear. Despite 7 or 8 clear waves here in the #SouthHams of #Devon it's extemely unlikely that there'll be another... #CovidIsNotOver,1042.jpg,1,0,1
Think we wore him out!! @dmm1968#proplus #LondonDayTrip  #mademegiggle,1043.jpg,0,0,1
I love that YouTube recommends me channels I already follow and watch religiously @FakeGamerGirl,1044.jpg,1,1,1
寒冬将至，泡沫化的极点。#经济##中国股市#基金,1045.jpg,0,0,0
新的热搜已经出现#鼠鼠我鸭#,1046.jpg,1,1,1
ORA IN ONDA #One #Night #DANCEON httpdotradio.it #EmilianoEffe @DOTRadio#dotradio #onenight #diretta #live #onair #now #inonda #oggi #today #sabato #Saturday #radio #dance #musica #music #mix #selectedby #Dancefloor #Storytelling,1047.jpg,0,0,0
Dream?! #dream #DREAM #dreamwastaken #dreamwastakenfanart,1048.jpg,0,0,0
当一回卷王#Duolingo,1049.jpg,1,0,1
Pence defending Trump would indeed border on Gallows Humor. ,1050.jpg,1,1,1
#斩魔录碎碎念#57人觉和君奉天这里应该就是纯粹的光暗之斗了。人觉是偏执的话，君奉天就是坚定。反正不管你阴阳怪气，讽刺攻击，我就是一身正气，不为所动。不管你怎么动之以情，晓之以理。我就是不吃你的感情鸡汤。谁也说服不了谁，甚至有点鸡同鸭讲，其实每个人都是以自己的理解面去理解他人。...全文,1051.jpg,0,1,0
#文心一言#大家有啥想问的么？,1052.jpg,0,0,0
索尼的屏幕还是厉害一点或者说三星厉害，我老板的索尼带鱼用了小半年了没见着烧屏，我的坚果pro开了隐藏状态栏刚一天，换壁纸的时候就发现顶端颜色不一样了，吓的我赶紧关了。用了半天居然缓过来了很神奇所以贵还是有贵的道理，即使索尼的手机部门成天被倒闭。但愿总有无尽想象力的我锤能想出办法解决这个问题，在oled上解救一下我这种实在看不惯异形屏异形屏的人;当然还有其他问题，比如锁屏壁纸的字体颜色、锁屏图钉和指纹解锁不能共存、虚化照片不能后期在相册对焦、前置无法彻底关闭美颜#锤子手机##坚果pro# ,1053.jpg,0,0,0
我觉得单身挺好，可是一直却招人讽刺。,1054.jpg,0,0,0
#高考##文心一言#用AI写高考作文！下面文心一言的作文！写得中规中矩，及格没有问题！#AI写高考作文#@天狼陈浩,1055.jpg,0,0,0
#鼠鼠我鸭#古有赵高指鹿为马，今有学校指鼠为鸭！非常不错的鸭脖呢！,1056.jpg,1,1,1
#文心一言#我选ChatGPT,1057.jpg,1,0,0
#鼠鼠我鸭#唐老鸭和米老鼠不分家，指鼠为鸭靠大家！,1058.jpg,1,1,1
问文心一言如何看待百度旗下的集度汽车？在现在红海竞争的新能源汽车市场，集度汽车还有机会吗？文心一言认为集度已经推出了J轿车，J轿跑车，JSUV了集度#文心一言#,1059.jpg,0,0,0
Children are okay ,1060.jpg,0,1,1
Thought I'd put a bit of distance between myself and @Askaudreylike. Gone to see Faith Healer at The Abbey. ,1061.jpg,1,0,1
阿里云AI大模型取名为#通义千问#，竟然与百度的#文心一言#形成了对仗，有点儿一唱一和的意思，或许还包含着一种隐秘的挑衅“国产GPT”不是你百度的独角戏。指不定接下来某个大厂再来一个“启智万答”之类的，那这场戏可热闹非常了。截止目前，传统互联网三巨头BAT里就差腾讯还没发布大模型产品了，据腾讯的高管此前表示在这件事上，腾讯要做得对而不是做得急。言外之意大概是腾讯已经在开发大模型产品了，但目前还不太成熟，存在一些需要解决的问题，没到发布的时候。不过我估计腾讯的大模型也快了。这年头不发布个大模型产品，都不好意思叫科技公司了！#阿里云大模型通义千问开始邀请测试# ,1062.jpg,0,0,0
"Morning drive in Baltimore City, and the folks from Wright Traffic Control conveniently stop for a smoke while blocking the left lane for commuters headed to the 83 Fwy.  #wrighttrafficcontrol #ohboy #traffic #ironia #baltimore #Maryland #md #baltimorecity",1063.jpg,1,0,1
很荣幸能够担任今年金穗奖的决选评审，每一位入围者已经是名列前茅的创作人了，作品没有对错也没有绝对，都是所有人的心血与坚持到底的努力。我会一直与大家都在前进的路上互相照应。特别感谢#VivienneWestwood##Piaget##HM#,1064.jpg,0,0,0
“文心一言”帮我起草了年的年度总结，大家看看怎么样？？？从此写总结不烦心了#文心一言#,1065.jpg,0,0,0
#Cartoon of the DayClick the link below for more from The Guardian illustrators.httpsguardian.ngcategoryopinioncartoons #Lampoon #Illustration #EditorialCartoon #Sketch #Cartoon #Cartoons #Illustrations #DigitalIllustration #Politics #Nigeria #Africa,1066.jpg,0,1,1
"Excited to announce the launch of our Project Hub, empowering Computer Science Society members to turn their innovative ideas into reality#Innovation #Projecthub #PJBox #ComputerScience #KNUST #Jobs #work #pushingboundaries #groundbreaking",1067.jpg,0,0,0
 #TwitterDown,1068.jpg,0,1,1
"Cabin in the Forest by Helio Arreche @arreche.designerGet Inspired, visit httpmyhouseidea.com#myhouseidea #interiordesign #interior #interiors #house #home #design #architecture #decor #homedecor #casa #archdaily #beautifuldestinations",1069.jpg,0,0,0
#男女平等#,1070.jpg,0,1,1
"I have your long sleeve tee ready to go, it will be $50 dollars  $35 for shipping and a handling fee cost of $6.66  @dlsandoval please send total amount of $91.66 to paypal and I will mail it out within 90 days!  ",1071.jpg,1,0,1
"Killing #TyreNichols #TyreNicholsVideo #Tyre The officers belonged to a unit of forty police called Street Crimes Operation to Restore Peace in Our Neighborhoods, or SCORPION  these officers took their acronym literally...#BLM #PoliceReformNow",1072.jpg,1,1,1
昆明国资委：“昆明银行口专家路演要点”和《昆明城投专家会议纪要》不实。事件虽然不实，但是地方债的压力应该还是不小。#财智8##理财##经济#,1073.jpg,0,0,0
#鼠鼠我鸭##市监局回应反复对比确认是鸭脖#鼠鼠我鸭，其实是鸭脖人。,1074.jpg,1,1,1
海舟非常不错，在后老罗时代带着团队硬扛两年，算是活过来了。更重要的是，通过这场发布会青涩、略带颤抖的表现，生生把锤科的形象从老罗时代的桀骜不驯变成了海舟专有的谦逊与温和。听到最后一句“感谢罗老师”，每个锤粉心中应该都感慨万千，许多朋友以前问过我，这锤子手机性能硬件没一个达到市场均态，你追个什么劲儿，，是手机市场波澜壮阔的大时代，面对汹涌商海，我们追的是老罗义无反顾的勇气，追的是横刀立马，唯我罗将军的魄力，这警醒着我们对生活的不断妥协。而今天锤科的转型，海舟的温和如水，也代表着我们这些锤粉人生态度的转变，或许我们跟不上生活的节奏，或许每天都有烦心事，但只要脚踏实地，管好身前三分地，生活也没那么难。最后，提一杯，敬锤科，敬海舟，敬老罗。#锤子科技秋季新品发布会##锤子手机##锤子科技# ,1075.jpg,0,0,0
#鼠鼠我鸭#看了好几天死耗子头了,1076.jpg,1,1,1
"Kevin Sorbo, Sean Hannity, Candace Owens, Charlie Kirk, Lauren Boebert, Mike Lindell, Alex Jones, Ted Nugent, Karl Rove, Rush Limbaugh never completed college. Their ignorance is lethal, and they can never understand or admit obvious facts. #Economy #Jobs #POTUS #Ranked",1077.jpg,0,0,0
If you can see it. You can be it!#RoleModel Positive representation #Dream#BelieveInYourself#Workhard #workevenharder#Stayhumble#treatpeoplewithkindness#Worksop#puttingworksoponthemap#Bassetlaw Proud Parents as always Liam Palmer,1078.jpg,0,0,0
"Tired of #vaping?Try the new alternative, cigarettes!Plant Based Battery Free Less Nicotine Less Addictive Smoother Taste  #joke #vapes #cigarette",1079.jpg,1,0,1
